date,centre_id,crop_id,farmers_ahead,active_counters,recent_avg_service_minutes,hour,interruption_active,wait_minutes
2025-03-10,3,3,24,1,21.54,16.02,0,516.54
2025-03-10,3,3,35,4,13.84,13.34,0,124.08
2025-03-10,3,3,3,2,17.05,13.22,0,26.14
2025-03-10,3,3,7,3,16.94,8.66,0,36.4
2025-03-10,3,3,31,4,16.61,11.03,0,130.87
2025-03-10,3,3,12,2,15.68,12.4,0,101.89
2025-03-10,3,3,30,1,15.3,12.44,0,451.75
2025-03-10,3,3,2,1,14.52,8.22,0,34.44
2025-03-10,3,3,8,1,15.5,10.24,0,125.71
2025-03-10,3,3,1,1,16.75,15.41,0,16.0
2025-03-10,3,3,22,4,17.35,11.49,0,97.03
2025-03-10,3,3,17,4,18.25,13.14,1,102.88
2025-03-10,3,3,33,1,16.16,8.91,0,532.2
2025-03-10,3,3,30,2,18.11,12.19,0,276.9
2025-03-10,3,3,3,2,20.82,11.14,0,27.81
2025-03-10,3,3,6,4,21.41,14.88,0,31.0
2025-03-10,3,3,1,4,18.07,15.45,0,8.12
2025-03-10,3,3,29,4,19.1,11.55,0,129.83
2025-03-10,3,3,4,4,14.46,16.74,0,14.92
2025-03-10,3,3,31,2,20.8,13.65,0,326.52
2025-03-10,3,3,12,1,18.19,8.53,1,240.98
2025-03-10,3,3,23,1,13.8,15.35,0,317.92
2025-03-10,3,3,23,4,15.87,12.76,0,97.18
2025-03-10,3,3,13,1,16.52,13.86,1,226.8
2025-03-10,3,3,25,2,20.78,10.72,0,256.72
2025-03-10,3,3,34,1,18.84,13.99,0,637.87
2025-03-10,3,3,24,3,17.37,15.65,0,136.88
2025-03-10,3,3,4,3,17.58,16.42,0,20.63
2025-03-10,3,3,22,1,17.86,12.73,0,387.49
2025-03-10,3,3,25,3,15.02,15.66,1,153.83
2025-03-10,3,3,9,3,14.58,9.18,0,41.02
2025-03-10,3,3,25,1,16.03,15.45,0,394.94
2025-03-10,3,3,2,3,14.02,12.93,0,18.44
2025-03-11,3,3,28,4,17.17,12.93,0,120.04
2025-03-11,3,3,36,4,16.91,12.53,0,146.37
2025-03-11,3,3,24,4,15.78,14.81,0,93.61
2025-03-11,3,3,39,4,18.84,12.8,0,184.09
2025-03-11,3,3,38,4,12.96,9.23,0,122.45
2025-03-11,3,3,11,4,17.01,16.64,0,50.28
2025-03-11,3,3,16,4,17.69,13.32,0,69.47
2025-03-11,3,3,38,2,16.46,8.98,0,317.62
2025-03-11,3,3,29,3,18.0,11.57,0,176.42
2025-03-11,3,3,13,3,15.38,9.81,0,60.7
2025-03-11,3,3,2,3,14.81,10.85,0,5.96
2025-03-11,3,3,31,2,18.22,10.69,0,280.29
2025-03-11,3,3,16,2,16.29,8.75,0,128.99
2025-03-11,3,3,7,1,16.26,8.49,0,114.96
2025-03-11,3,3,30,3,18.33,14.7,0,178.64
2025-03-11,3,3,20,4,18.97,15.97,0,95.89
2025-03-11,3,3,23,1,21.99,10.76,0,508.45
2025-03-11,3,3,9,2,13.79,10.53,0,59.79
2025-03-11,3,3,1,4,10.96,15.07,0,0.0
2025-03-11,3,3,35,4,17.2,14.8,0,150.99
2025-03-11,3,3,14,1,14.99,10.61,1,233.6
2025-03-11,3,3,5,2,18.79,10.39,0,48.22
2025-03-11,3,3,5,1,17.53,15.24,0,88.65
2025-03-11,3,3,4,4,17.39,11.75,0,16.3
2025-03-11,3,3,28,2,16.52,10.4,0,224.28
2025-03-11,3,3,31,3,13.94,15.87,0,141.74
2025-03-11,3,3,23,1,19.33,15.78,0,444.14
2025-03-11,3,3,26,2,20.41,8.55,0,262.76
2025-03-11,3,3,34,1,18.3,15.16,0,617.71
2025-03-11,3,3,12,1,21.21,14.14,0,252.19
2025-03-11,3,3,7,1,15.61,14.26,0,110.38
2025-03-11,3,3,30,2,16.03,9.24,0,239.6
2025-03-11,3,3,25,3,17.34,13.6,0,144.78
2025-03-11,3,3,26,3,16.18,8.57,0,135.37
2025-03-11,3,3,31,2,19.76,8.73,1,324.96
2025-03-11,3,3,39,4,15.95,13.04,0,161.25
2025-03-11,3,3,0,4,17.33,12.89,0,7.55
2025-03-12,3,3,29,3,18.97,10.55,0,178.67
2025-03-12,3,3,20,3,16.32,16.09,0,106.67
2025-03-12,3,3,5,2,14.19,13.65,0,41.78
2025-03-12,3,3,26,1,19.21,15.16,1,513.51
2025-03-12,3,3,1,3,16.26,14.12,0,4.05
2025-03-12,3,3,6,3,19.16,14.99,0,37.58
2025-03-12,3,3,20,1,18.13,15.46,0,366.98
2025-03-12,3,3,22,1,15.74,16.0,0,349.04
2025-03-12,3,3,26,2,18.06,9.26,0,228.95
2025-03-12,3,3,12,4,14.87,9.61,0,47.83
2025-03-12,3,3,14,2,15.56,15.86,0,99.39
2025-03-12,3,3,34,1,18.71,10.15,0,632.04
2025-03-12,3,3,5,4,18.6,11.99,0,23.16
2025-03-12,3,3,10,2,17.41,9.62,0,88.44
2025-03-12,3,3,30,2,20.16,8.97,0,299.54
2025-03-12,3,3,18,1,15.12,12.61,1,287.34
2025-03-12,3,3,22,4,15.7,16.33,1,104.27
2025-03-12,3,3,18,4,13.86,8.66,0,63.11
2025-03-12,3,3,17,2,20.1,10.71,0,157.29
2025-03-12,3,3,19,4,19.07,14.33,0,92.54
2025-03-12,3,3,11,3,16.44,12.45,1,74.41
2025-03-12,3,3,22,1,17.56,14.1,0,383.04
2025-03-12,3,3,26,4,15.3,9.02,0,97.88
2025-03-12,3,3,4,4,15.94,9.83,0,12.8
2025-03-12,3,3,19,3,18.06,13.5,0,113.78
2025-03-12,3,3,16,2,15.86,8.56,0,124.27
2025-03-12,3,3,21,2,16.41,12.72,0,171.84
2025-03-12,3,3,11,3,18.14,11.29,0,56.78
2025-03-12,3,3,25,4,17.06,13.21,0,117.58
2025-03-12,3,3,27,2,16.34,11.32,0,222.19
2025-03-12,3,3,16,1,15.78,13.23,0,252.8
2025-03-12,3,3,12,3,17.87,8.93,0,68.45
2025-03-13,3,3,17,4,17.29,15.81,0,70.17
2025-03-13,3,3,15,2,14.4,13.31,0,109.64
2025-03-13,3,3,31,3,18.21,8.63,0,187.63
2025-03-13,3,3,27,4,14.32,11.32,0,100.13
2025-03-13,3,3,31,1,15.52,12.38,0,479.37
2025-03-13,3,3,0,1,18.11,13.66,0,3.01
2025-03-13,3,3,34,2,19.75,11.29,0,341.19
2025-03-13,3,3,32,1,17.72,9.54,0,562.68
2025-03-13,3,3,10,1,17.18,10.57,0,174.42
2025-03-13,3,3,3,2,13.72,14.24,0,21.85
2025-03-13,3,3,22,4,19.08,8.69,0,99.92
2025-03-13,3,3,33,1,16.4,16.39,0,549.33
2025-03-13,3,3,27,1,19.32,9.0,0,521.83
2025-03-13,3,3,35,3,18.8,15.52,0,222.43
2025-03-13,3,3,5,2,16.95,15.55,0,37.75
2025-03-13,3,3,25,1,17.56,11.42,0,439.58
2025-03-13,3,3,16,2,17.15,12.12,0,134.59
2025-03-13,3,3,36,4,18.83,9.11,0,171.11
2025-03-13,3,3,36,4,13.88,15.81,0,125.38
2025-03-13,3,3,12,3,14.52,13.31,0,64.4
2025-03-13,3,3,24,2,18.96,13.39,0,227.2
2025-03-13,3,3,20,2,17.67,15.31,0,178.28
2025-03-13,3,3,28,3,18.6,10.16,0,181.71
2025-03-13,3,3,14,4,17.04,15.94,0,55.68
2025-03-13,3,3,39,3,17.2,14.49,0,225.84
2025-03-13,3,3,25,2,18.51,16.75,0,228.08
2025-03-13,3,3,15,1,18.44,11.39,0,281.24
2025-03-13,3,3,13,1,18.28,8.95,0,238.52
2025-03-13,3,3,24,4,18.23,13.07,0,116.58
2025-03-13,3,3,35,2,16.78,14.06,0,298.83
2025-03-13,3,3,16,3,17.14,8.67,0,90.39
2025-03-13,3,3,9,2,17.45,11.59,0,74.71
2025-03-13,3,3,11,3,17.74,12.78,0,66.15
2025-03-13,3,3,4,3,17.11,14.39,0,22.53
2025-03-13,3,3,30,1,13.91,9.96,0,409.17
2025-03-13,3,3,24,3,16.51,11.05,0,128.96
2025-03-14,3,3,40,4,17.05,12.6,0,164.36
2025-03-14,3,3,23,4,19.42,10.48,0,114.72
2025-03-14,3,3,34,3,19.85,15.28,0,221.3
2025-03-14,3,3,39,1,17.62,11.85,0,698.63
2025-03-14,3,3,12,4,17.2,11.24,0,54.06
2025-03-14,3,3,3,4,18.24,16.43,0,13.73
2025-03-14,3,3,34,3,18.24,8.88,0,216.07
2025-03-14,3,3,29,2,17.35,11.53,0,251.86
2025-03-14,3,3,19,2,18.55,15.91,0,174.85
2025-03-14,3,3,9,1,16.09,14.36,0,142.92
2025-03-14,3,3,16,1,19.74,9.03,0,325.47
2025-03-14,3,3,23,2,18.69,14.56,0,218.18
2025-03-14,3,3,42,1,17.53,8.18,0,735.95
2025-03-14,3,3,10,2,17.45,16.19,0,87.93
2025-03-14,3,3,20,1,18.24,11.0,0,364.99
2025-03-14,3,3,29,3,18.67,8.7,0,179.02
2025-03-14,3,3,22,2,15.27,15.96,0,162.44
2025-03-14,3,3,13,2,19.66,10.29,0,130.47
2025-03-14,3,3,3,1,18.1,8.84,0,52.01
2025-03-14,3,3,41,2,14.35,8.46,0,294.04
2025-03-14,3,3,21,1,16.96,16.61,0,357.83
2025-03-14,3,3,18,3,17.11,8.95,0,102.83
2025-03-14,3,3,34,4,17.67,13.64,0,152.94
2025-03-14,3,3,37,2,17.36,10.21,0,326.07
2025-03-14,3,3,14,3,19.19,14.5,0,94.2
2025-03-14,3,3,1,1,17.45,11.64,0,17.66
2025-03-14,3,3,18,4,15.34,16.3,0,68.43
2025-03-14,3,3,21,1,17.64,12.2,0,372.99
2025-03-14,3,3,20,3,16.3,9.66,0,111.76
2025-03-14,3,3,26,2,16.63,14.55,0,213.17
2025-03-14,3,3,10,1,12.04,11.03,0,121.15
2025-03-14,3,3,26,2,14.42,13.55,0,183.01
2025-03-14,3,3,30,4,17.48,14.81,0,135.38
2025-03-14,3,3,13,3,17.77,8.78,0,75.22
2025-03-14,3,3,7,2,15.0,11.01,0,55.38
2025-03-14,3,3,10,2,17.09,15.48,0,82.47
2025-03-14,3,3,2,1,16.98,8.23,0,32.55
2025-03-14,3,3,23,3,16.62,13.71,0,131.94
2025-03-14,3,3,20,2,16.55,14.31,0,168.89
2025-03-15,3,3,27,3,21.31,8.52,0,192.54
2025-03-15,3,3,4,3,18.95,10.48,0,28.9
2025-03-15,3,3,10,1,11.66,8.07,0,113.37
2025-03-15,3,3,4,2,19.16,11.52,0,44.48
2025-03-15,3,3,31,1,20.48,15.71,0,630.71
2025-03-15,3,3,1,1,17.52,8.04,0,14.61
2025-03-15,3,3,18,3,18.78,14.57,0,102.53
2025-03-15,3,3,22,2,16.42,11.64,0,183.12
2025-03-15,3,3,19,2,18.34,16.41,0,175.35
2025-03-15,3,3,11,3,17.43,16.87,0,61.67
2025-03-15,3,3,20,1,15.39,12.76,0,311.78
2025-03-15,3,3,16,2,22.38,15.43,0,184.15
2025-03-15,3,3,4,2,19.34,12.68,0,40.67
2025-03-15,3,3,27,4,19.85,8.39,0,128.88
2025-03-15,3,3,34,4,17.1,9.37,0,149.57
2025-03-15,3,3,2,4,16.98,13.53,0,5.4
2025-03-15,3,3,7,2,18.62,11.58,0,71.05
2025-03-15,3,3,26,4,18.35,15.67,0,123.57
2025-03-15,3,3,28,4,17.45,15.08,0,118.47
2025-03-15,3,3,16,3,15.73,9.09,0,88.44
2025-03-15,3,3,4,4,14.83,11.75,0,9.81
2025-03-15,3,3,7,1,20.11,8.49,0,144.44
2025-03-15,3,3,32,2,18.93,10.13,0,304.49
2025-03-15,3,3,30,1,16.71,16.56,0,506.76
2025-03-15,3,3,19,4,19.8,12.74,0,92.46
2025-03-15,3,3,23,3,18.27,11.82,0,144.56
2025-03-15,3,3,30,3,14.41,16.0,1,173.73
2025-03-15,3,3,11,3,20.49,8.32,1,92.4
2025-03-15,3,3,29,3,16.06,9.97,0,156.01
2025-03-15,3,3,2,3,16.35,11.07,0,11.64
2025-03-16,3,3,4,3,16.15,14.0,0,22.1
2025-03-16,3,3,17,4,14.41,8.42,0,61.64
2025-03-16,3,3,19,2,20.38,12.9,0,182.39
2025-03-16,3,3,10,3,17.6,14.57,0,54.46
2025-03-16,3,3,17,2,19.11,10.43,0,157.39
2025-03-16,3,3,16,2,17.61,15.72,0,142.09
2025-03-16,3,3,18,4,13.62,10.23,0,61.66
2025-03-16,3,3,18,2,18.32,10.37,0,168.91
2025-03-16,3,3,20,4,13.12,14.4,0,68.56
2025-03-16,3,3,13,2,20.17,11.08,0,130.99
2025-03-16,3,3,13,2,18.54,11.92,1,118.67
2025-03-16,3,3,0,2,18.16,11.87,0,0.0
2025-03-16,3,3,18,4,17.73,8.24,1,88.54
2025-03-16,3,3,7,3,19.19,9.22,0,36.42
2025-03-16,3,3,8,1,19.58,11.92,1,188.33
2025-03-16,3,3,17,3,20.61,8.15,0,113.69
2025-03-16,3,3,4,2,15.91,14.91,1,53.96
2025-03-16,3,3,10,3,16.68,16.67,0,56.01
2025-03-16,3,3,16,2,16.37,10.57,0,134.47
2025-03-17,3,3,1,2,21.1,12.29,0,17.78
2025-03-17,3,3,3,1,17.86,8.21,0,52.87
2025-03-17,3,3,16,1,19.75,11.89,0,311.86
2025-03-17,3,3,16,4,12.25,9.57,0,50.88
2025-03-17,3,3,22,2,18.17,16.04,0,201.31
2025-03-17,3,3,18,3,15.5,15.97,0,93.4
2025-03-17,3,3,17,4,16.99,16.55,0,72.31
2025-03-17,3,3,2,2,13.37,9.35,0,15.2
2025-03-17,3,3,24,1,17.77,12.35,0,427.04
2025-03-17,3,3,15,2,19.87,12.96,0,146.0
2025-03-17,3,3,14,1,17.06,14.18,0,237.74
2025-03-17,3,3,20,3,14.1,16.91,0,93.16
2025-03-17,3,3,12,4,13.79,15.36,0,41.48
2025-03-17,3,3,4,1,18.88,13.75,0,75.63
2025-03-17,3,3,21,3,17.09,13.58,0,118.74
2025-03-17,3,3,22,1,20.88,9.51,0,460.02
2025-03-17,3,3,0,1,15.9,14.19,0,0.0
2025-03-17,3,3,21,3,17.28,13.06,1,133.92
2025-03-17,3,3,24,2,18.46,10.55,0,222.17
2025-03-17,3,3,9,1,17.49,9.29,0,159.52
2025-03-17,3,3,5,4,16.57,15.72,1,31.1
2025-03-17,3,3,9,3,14.96,16.2,0,47.09
2025-03-17,3,3,2,1,20.96,16.56,0,27.7
2025-03-17,3,3,4,3,18.25,14.9,0,24.03
2025-03-17,3,3,19,2,19.12,9.6,0,184.76
2025-03-18,3,3,25,1,17.01,15.95,0,429.79
2025-03-18,3,3,25,4,16.57,13.22,0,105.55
2025-03-18,3,3,9,2,13.89,15.21,0,67.08
2025-03-18,3,3,1,3,18.33,13.09,0,5.09
2025-03-18,3,3,28,2,16.86,13.25,0,241.38
2025-03-18,3,3,28,3,17.88,13.04,0,170.69
2025-03-18,3,3,2,4,17.8,16.14,0,2.6
2025-03-18,3,3,0,2,16.54,13.86,1,18.05
2025-03-18,3,3,18,4,16.44,12.66,0,70.86
2025-03-18,3,3,31,4,20.36,16.43,0,160.75
2025-03-18,3,3,27,4,18.01,11.58,0,124.51
2025-03-18,3,3,42,2,19.25,14.67,0,405.34
2025-03-18,3,3,31,3,17.01,9.32,0,173.07
2025-03-18,3,3,30,3,15.31,16.13,0,148.06
2025-03-18,3,3,27,1,13.91,11.1,0,371.1
2025-03-18,3,3,21,2,20.19,9.69,0,215.41
2025-03-18,3,3,29,4,12.16,15.77,0,85.54
2025-03-18,3,3,33,3,18.18,15.53,1,222.89
2025-03-18,3,3,18,1,17.17,10.29,0,319.34
2025-03-18,3,3,39,4,19.89,15.49,0,193.92
2025-03-18,3,3,34,3,20.81,15.34,0,239.42
2025-03-18,3,3,21,4,13.9,13.57,0,69.35
2025-03-18,3,3,30,3,17.55,14.04,0,173.45
2025-03-18,3,3,37,3,17.22,15.41,0,213.57
2025-03-18,3,3,9,3,18.84,12.37,0,59.32
2025-03-18,3,3,12,4,19.63,8.39,0,56.08
2025-03-18,3,3,4,2,17.2,9.35,0,31.62
2025-03-18,3,3,21,2,20.3,10.52,0,215.49
2025-03-18,3,3,39,4,18.07,15.34,0,175.5
2025-03-18,3,3,19,4,20.46,9.06,1,120.76
2025-03-18,3,3,27,4,19.14,15.5,0,130.36
2025-03-18,3,3,5,3,18.28,12.01,0,27.54
2025-03-18,3,3,27,4,20.05,13.06,0,137.65
2025-03-18,3,3,3,3,18.08,15.68,0,22.65
2025-03-18,3,3,23,3,19.38,13.84,0,147.13
2025-03-18,3,3,29,1,19.69,10.69,0,577.58
2025-03-18,3,3,31,3,16.64,8.79,1,190.3
2025-03-18,3,3,2,1,18.28,14.71,1,47.21
2025-03-19,3,3,37,1,20.11,16.95,0,741.72
2025-03-19,3,3,6,2,18.42,16.59,0,57.86
2025-03-19,3,3,3,4,17.22,11.35,0,13.7
2025-03-19,3,3,26,3,17.57,13.12,0,156.22
2025-03-19,3,3,40,3,15.68,10.71,0,207.73
2025-03-19,3,3,15,3,19.89,10.6,0,100.09
2025-03-19,3,3,32,1,19.35,11.13,1,639.85
2025-03-19,3,3,33,1,17.72,10.85,0,583.09
2025-03-19,3,3,6,2,17.64,12.91,0,61.88
2025-03-19,3,3,23,3,16.27,8.88,0,129.57
2025-03-19,3,3,9,3,17.47,12.56,0,45.27
2025-03-19,3,3,32,3,11.96,14.44,0,132.63
2025-03-19,3,3,28,3,15.48,10.14,0,150.36
2025-03-19,3,3,16,3,18.41,16.54,0,99.23
2025-03-19,3,3,21,3,14.52,10.06,0,98.69
2025-03-19,3,3,13,1,17.59,10.3,1,252.48
2025-03-19,3,3,20,4,19.27,9.71,0,95.98
2025-03-19,3,3,12,1,17.76,12.76,0,219.75
2025-03-19,3,3,19,4,15.34,16.77,0,68.17
2025-03-19,3,3,5,1,14.37,14.75,0,72.54
2025-03-19,3,3,11,2,18.83,14.4,0,111.62
2025-03-19,3,3,15,4,16.07,15.61,0,66.3
2025-03-19,3,3,35,4,12.91,14.23,0,110.04
2025-03-19,3,3,5,2,16.18,12.71,0,39.65
2025-03-19,3,3,24,1,18.2,14.19,0,436.79
2025-03-19,3,3,36,4,21.33,15.06,0,198.56
2025-03-19,3,3,28,1,19.39,10.35,0,545.62
2025-03-19,3,3,20,2,18.46,11.08,0,192.08
2025-03-19,3,3,6,4,16.71,10.01,0,17.7
2025-03-19,3,3,33,2,19.24,12.88,0,313.63
2025-03-19,3,3,37,4,18.53,14.69,0,170.51
2025-03-19,3,3,34,3,18.55,14.51,1,237.87
2025-03-19,3,3,35,3,15.98,12.14,0,190.46
2025-03-19,3,3,6,4,17.7,12.68,0,21.43
2025-03-19,3,3,40,2,13.62,15.35,0,272.71
2025-03-19,3,3,5,1,16.83,16.55,0,82.99
2025-03-19,3,3,21,3,18.75,12.11,0,136.57
2025-03-20,3,3,29,1,16.3,9.55,0,479.08
2025-03-20,3,3,28,4,15.17,15.19,0,103.35
2025-03-20,3,3,33,3,12.09,14.69,0,132.82
2025-03-20,3,3,27,3,20.65,11.17,0,176.94
2025-03-20,3,3,35,1,16.12,15.01,0,567.11
2025-03-20,3,3,6,3,18.02,10.68,0,37.94
2025-03-20,3,3,27,2,20.93,9.6,0,287.08
2025-03-20,3,3,7,4,21.43,11.57,0,36.35
2025-03-20,3,3,30,1,15.3,16.25,0,461.21
2025-03-20,3,3,17,3,19.59,10.71,0,104.05
2025-03-20,3,3,13,3,19.43,14.24,0,84.43
2025-03-20,3,3,25,2,19.84,9.09,0,249.05
2025-03-20,3,3,26,4,13.09,16.1,0,82.08
2025-03-20,3,3,31,1,18.55,13.31,0,576.31
2025-03-20,3,3,28,3,13.77,10.29,0,132.46
2025-03-20,3,3,11,3,17.63,16.93,0,62.41
2025-03-20,3,3,22,2,14.44,8.16,0,162.98
2025-03-20,3,3,14,2,13.99,15.89,0,92.23
2025-03-20,3,3,20,1,15.46,13.28,0,310.36
2025-03-20,3,3,32,2,19.05,13.74,0,301.55
2025-03-20,3,3,6,2,17.49,11.56,0,48.42
2025-03-20,3,3,7,3,20.38,10.24,1,76.29
2025-03-20,3,3,18,1,19.12,15.26,0,349.57
2025-03-20,3,3,10,1,17.25,15.11,0,176.9
2025-03-20,3,3,21,3,18.55,15.25,0,130.22
2025-03-20,3,3,15,3,15.19,14.46,0,75.47
2025-03-20,3,3,4,2,19.05,10.33,1,55.93
2025-03-20,3,3,31,2,15.52,14.37,0,247.77
2025-03-20,3,3,33,2,17.75,11.22,0,289.92
2025-03-20,3,3,14,1,14.68,13.4,0,197.68
2025-03-20,3,3,17,3,16.1,15.66,1,113.3
2025-03-20,3,3,10,1,16.97,16.9,0,170.46
2025-03-20,3,3,28,2,12.86,13.52,0,173.47
2025-03-20,3,3,36,2,19.33,16.01,0,350.68
2025-03-21,3,3,18,2,17.22,9.69,0,157.03
2025-03-21,3,3,12,4,16.54,12.01,0,39.28
2025-03-21,3,3,8,4,16.71,15.26,0,33.95
2025-03-21,3,3,11,3,14.66,10.94,0,53.6
2025-03-21,3,3,24,4,19.03,14.22,0,108.78
2025-03-21,3,3,19,3,19.14,13.77,0,123.12
2025-03-21,3,3,13,1,19.27,8.2,1,265.76
2025-03-21,3,3,30,1,17.87,9.02,0,535.7
2025-03-21,3,3,26,4,17.17,13.6,0,109.58
2025-03-21,3,3,10,3,18.16,12.74,0,58.48
2025-03-21,3,3,15,4,14.87,14.81,0,53.91
2025-03-21,3,3,20,4,17.67,9.68,0,86.38
2025-03-21,3,3,9,1,15.98,15.82,0,146.0
2025-03-21,3,3,12,2,16.83,15.94,0,97.18
2025-03-21,3,3,6,1,15.21,13.18,0,86.12
2025-03-21,3,3,19,3,15.1,12.39,0,93.8
2025-03-21,3,3,0,3,11.67,10.56,0,0.0
2025-03-21,3,3,7,1,20.46,8.62,0,141.68
2025-03-21,3,3,19,4,15.7,15.55,0,70.72
2025-03-21,3,3,5,1,16.45,8.42,0,82.72
2025-03-21,3,3,26,1,13.83,11.65,0,361.52
2025-03-21,3,3,15,3,18.45,11.43,0,89.26
2025-03-21,3,3,28,3,17.45,9.17,0,164.02
2025-03-21,3,3,21,2,15.66,8.31,0,158.79
2025-03-21,3,3,2,3,15.73,12.74,1,24.68
2025-03-21,3,3,18,2,21.42,12.05,0,193.63
2025-03-21,3,3,24,1,15.52,10.76,0,375.96
2025-03-21,3,3,5,4,15.1,16.11,0,11.79
2025-03-22,3,3,23,2,17.38,12.35,0,190.17
2025-03-22,3,3,9,4,19.91,16.45,1,66.18
2025-03-22,3,3,31,1,18.89,10.55,1,611.81
2025-03-22,3,3,28,4,17.7,16.87,0,125.13
2025-03-22,3,3,25,1,15.99,15.32,0,403.51
2025-03-22,3,3,17,3,17.73,11.81,0,99.77
2025-03-22,3,3,18,3,17.34,15.81,0,108.4
2025-03-22,3,3,12,2,15.12,14.83,1,106.98
2025-03-22,3,3,31,1,15.41,9.93,0,484.65
2025-03-22,3,3,1,2,17.38,15.7,0,2.77
2025-03-22,3,3,12,2,18.39,9.15,0,112.4
2025-03-22,3,3,13,2,16.33,8.39,0,106.03
2025-03-22,3,3,4,3,19.6,14.25,0,32.17
2025-03-22,3,3,12,2,15.8,12.05,0,95.53
2025-03-22,3,3,31,3,18.39,11.79,1,220.96
2025-03-22,3,3,13,3,15.42,16.0,0,64.77
2025-03-22,3,3,17,4,19.55,16.8,0,82.58
2025-03-22,3,3,17,4,16.22,13.44,0,70.19
2025-03-22,3,3,27,2,16.63,8.0,0,227.98
2025-03-22,3,3,23,2,18.46,11.99,0,208.13
2025-03-22,3,3,24,3,17.15,11.19,0,130.35
2025-03-22,3,3,0,2,18.01,8.92,0,3.38
2025-03-22,3,3,24,3,15.25,15.3,0,124.16
2025-03-22,3,3,6,2,19.23,16.59,0,57.2
2025-03-22,3,3,2,1,19.14,14.55,0,37.61
2025-03-22,3,3,21,2,16.78,9.59,0,169.07
2025-03-22,3,3,30,1,17.04,16.97,0,515.04
2025-03-22,3,3,0,4,16.84,8.49,0,5.95
2025-03-22,3,3,31,3,16.77,11.35,0,184.59
2025-03-23,3,3,29,2,23.25,15.02,1,350.85
2025-03-23,3,3,2,2,17.27,15.65,0,12.56
2025-03-23,3,3,12,1,14.86,12.82,0,175.37
2025-03-23,3,3,10,1,16.51,8.11,0,160.81
2025-03-23,3,3,30,3,17.0,9.32,0,165.71
2025-03-23,3,3,16,4,18.27,12.01,0,68.3
2025-03-23,3,3,27,4,16.68,13.39,0,116.08
2025-03-23,3,3,2,2,17.26,12.82,1,32.54
2025-03-23,3,3,14,2,14.69,10.95,0,108.74
2025-03-23,3,3,20,4,20.61,11.55,0,101.18
2025-03-23,3,3,30,3,16.48,16.87,0,163.68
2025-03-23,3,3,13,3,18.42,11.43,0,84.99
2025-03-23,3,3,25,4,17.73,12.64,0,111.88
2025-03-23,3,3,11,4,16.18,9.21,1,65.45
2025-03-23,3,3,13,4,16.97,11.57,0,57.74
2025-03-23,3,3,23,3,17.1,10.97,0,138.39
2025-03-23,3,3,17,4,22.31,13.85,0,97.59
2025-03-23,3,3,6,2,16.2,11.88,0,44.63
2025-03-23,3,3,3,4,19.23,14.95,0,8.51
2025-03-23,3,3,29,3,17.6,10.42,0,173.68
2025-03-23,3,3,3,1,15.4,11.47,0,49.53
2025-03-23,3,3,13,1,17.01,8.77,0,220.31
2025-03-23,3,3,25,1,17.25,14.52,0,430.0
2025-03-23,3,3,14,3,16.7,12.35,0,83.55
2025-03-23,3,3,10,3,16.06,13.65,0,52.99
2025-03-23,3,3,3,3,15.46,8.53,0,13.35
2025-03-23,3,3,19,2,17.14,8.16,0,169.53
2025-03-23,3,3,22,2,17.24,12.62,0,184.79
2025-03-23,3,3,29,2,17.48,12.0,0,252.98
2025-03-24,3,3,18,2,15.99,12.21,1,165.54
2025-03-24,3,3,5,1,12.23,13.67,0,58.11
2025-03-24,3,3,11,3,17.65,13.05,0,66.98
2025-03-24,3,3,18,1,17.58,9.58,0,313.74
2025-03-24,3,3,7,4,17.53,14.81,0,21.51
2025-03-24,3,3,30,1,17.36,8.8,0,514.7
2025-03-24,3,3,22,2,16.7,8.16,0,175.65
2025-03-24,3,3,8,3,15.54,14.75,0,49.15
2025-03-24,3,3,8,3,15.58,15.8,0,42.41
2025-03-24,3,3,7,3,18.18,16.07,0,44.77
2025-03-24,3,3,8,1,14.73,11.31,0,118.22
2025-03-24,3,3,3,2,20.63,13.48,0,23.7
2025-03-24,3,3,12,3,18.95,15.69,0,70.11
2025-03-24,3,3,0,2,12.49,8.52,0,3.5
2025-03-24,3,3,10,2,12.67,10.92,0,70.89
2025-03-24,3,3,9,4,18.78,13.91,0,41.58
2025-03-24,3,3,9,4,16.28,15.62,0,29.76
2025-03-24,3,3,33,2,20.95,8.5,0,344.25
2025-03-24,3,3,7,3,15.72,11.23,0,35.17
2025-03-24,3,3,10,2,15.03,12.65,0,76.24
2025-03-24,3,3,15,3,15.13,14.67,0,81.84
2025-03-24,3,3,10,1,15.71,12.63,0,152.44
2025-03-24,3,3,25,4,16.94,9.1,0,102.98
2025-03-24,3,3,19,1,17.43,8.77,0,338.18
2025-03-24,3,3,32,3,18.64,16.11,0,200.15
2025-03-24,3,3,8,2,13.6,12.45,0,48.58
2025-03-24,3,3,14,2,15.42,15.02,0,107.94
2025-03-24,3,3,11,4,14.01,9.79,0,34.87
2025-03-24,3,3,5,3,15.74,12.38,0,37.07
2025-03-24,3,3,31,2,15.79,9.61,0,247.96
2025-03-25,3,3,7,3,14.97,16.26,0,36.72
2025-03-25,3,3,10,4,17.96,14.04,0,44.93
2025-03-25,3,3,13,4,16.07,8.38,0,55.64
2025-03-25,3,3,32,1,14.98,16.38,0,477.09
